source_file	source_root	file_kind	selection	selected_roots	direct_importers	active_imports	active_subfiles	commented_subfiles	direct_subfile_importers	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
first-order-logic/axiomatic-deduction/provability-quantifiers.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	0	-	0	yes	62	\usetoken{S	thm=1;prop=1;proof=2;explain=1	thm:strong-generalization;prop:provability-quantifiers	thm:_#thm:strong-generalization;prop:_#prop:provability-quantifiers	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	section	orphan_or_unselected	-	-	0	0	0	-	0	yes	626	Properties of \usetoken{S	thm=4;prop=3;lem=2;probtag=1;proof=8;explain=1;derivation=9	prop:provability;prop:provability-contr;prop:provability-lnot;prop:provability-exhaustive;prop:provability-lor-left;prop:provability-lor-right;prop:provability-land-left;prop:provability-land-right;prop:provability-mp;prop:provability-lif;thm:Generalization;thm:WeakGen;lem:free-for;lem:ChangeBdVar;thm:StrongGen;thm:provability-quantifiers	thm:Generalization#thm:Generalization;thm:_#thm:WeakGen;thm:Strong Generalization on Constants#thm:StrongGen;thm:_#thm:provability-quantifiers;prop:Monotonicity;prop:_#prop:provability;prop:_#prop:provability-contr,prop:provability-lnot,prop:provability-exhaustive,prop:provability-lor-left,prop:provability-lor-right,prop:provability-land-left,prop:provability-land-right,prop:provability-mp,prop:provability-lif;lem:_#lem:free-for;lem:Change of Bound Variable#lem:ChangeBdVar	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/proving-things-quant.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	0	-	0	yes	56	\usetoken{P	ex=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/proving-things.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	0	-	0	yes	425	Examples of \usetoken{P	prop=1;ex=3;prob=1;proof=1;derivation=3	ex:identity;ex:chain;prop:chain	prop:_#prop:chain;ex:_#ex:identity;ex:_#ex:chain	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/rules-and-proofs.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	0	-	0	yes	382	Rules and \usetoken{P	defn=4;explain=1;quote=3	-	defn:!!^{derivability};defn:Rule of inference;defn:!!^{derivability};defn:Theorems	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/soundness.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	0	-	0	yes	501	Soundness	thm=1;prop=1;cor=2;prob=1;proof=3;explain=1	thm:soundness;cor:weak-soundness;cor:consistency-soundness	thm:Soundness#thm:soundness;cor:_#cor:weak-soundness;cor:_#cor:consistency-soundness	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/beyond.tex	first-order-logic	chapter	selected	first-order-logic	first-order-logic/first-order-logic.tex	7	0	0	-	0	yes	63	fol	editorial=1	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/beyond/higher-order-logic.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	801	Higher-Order logic	quote=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/introduction.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	367	Overview	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/intuitionistic-logic.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	1290	Intuitionistic Logic	thm=4;proof=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/many-sorted-logic.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	402	Many-Sorted Logic	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/modal-logics.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	537	Modal Logics	quote=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/other-logics.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	249	Other Logics	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/beyond/second-order-logic.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/beyond/beyond.tex	0	0	0	-	0	yes	1538	Second-Order logic	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/compactness-direct.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	440	A Direct Proof of the Compactness Theorem	thm=1;prop=2;lem=2;prob=8;proof=1	prop:fsat-ccs;lem:fsat-henkin;prop:fsat-instances;lem:fsat-lindenbaum;thm:compactness-direct	thm:Compactness#thm:compactness-direct;prop:_#prop:fsat-ccs;prop:_#prop:fsat-instances;lem:_#lem:fsat-henkin;lem:_#lem:fsat-lindenbaum	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/compactness.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	920	The Compactness Theorem	defn=1;thm=1;ex=3;prob=3;proof=1	thm:compactness	thm:Compactness Theorem#thm:compactness	dependency-only	dependency_support	FormalOLP/ModelTheory/Basic.lean	FormalOLP/ModelTheory/Basic.lean:52-60	Compactness is imported through Mathlib and exposed as a support theorem; no native OLP completeness proof is present.
first-order-logic/completeness/complete-consistent-sets.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	880	Complete Consistent Sets of \usetoken{P	defn=1;prop=1;prob=2;proof=1;explain=2	def:complete-set;prop:ccs;prop:ccs-prov-in;prop:ccs-and;prop:ccs-or;prop:ccs-if	defn:Complete set#def:complete-set;prop:_#prop:ccs,prop:ccs-prov-in,prop:ccs-and,prop:ccs-or,prop:ccs-if	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/completeness-thm.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	454	The Completeness Theorem	thm=1;cor=1;prob=4;proof=2;explain=1	thm:completeness;cor:completeness	thm:Completeness Theorem#thm:completeness;cor:Completeness Theorem, Second Version#cor:completeness	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/completeness.tex	first-order-logic	chapter	selected	first-order-logic;propositional-logic	first-order-logic/first-order-logic.tex;propositional-logic/propositional-logic.tex	11	0	0	-	0	yes	8	fol;pl	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/completeness/construction-of-model.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	704	Construction of a Model	defn=2;prop=1;lem=2;prob=3;proof=3;explain=2	defn:termmodel;lem:val-in-termmodel;prop:quant-termmodel;lem:truth	defn:Term model#defn:termmodel;defn:_#defn:termmodel;prop:_#prop:quant-termmodel;lem:_#lem:val-in-termmodel;lem:Truth Lemma#lem:truth	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/downward-ls.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	303	"The L\""owenheim--Skolem Theorem"	thm=2;ex=1;proof=2	thm:downward-ls;noidentity-ls	thm:_#thm:downward-ls;thm:_#noidentity-ls;ex:Skolem's Paradox	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/henkin-expansions.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	673	Henkin Expansion	defn=2;prop=2;lem=1;proof=2;explain=2	prop:lang-exp;defn:henkin-exp;lem:henkin;prop:saturated-instances	defn:Saturated set;defn:_#defn:henkin-exp;prop:_#prop:lang-exp;prop:_#prop:saturated-instances;lem:_#lem:henkin	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/identity.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	461	Identity	defn=3;prop=2;lem=2;prob=2;proof=4;explain=2;digress=1	prop:approx-equiv;defn:term-model-factor;lem:val-in-termmodel-factored;lem:truth	defn:_#defn:term-model-factor;prop:_#prop:approx-equiv;lem:_#lem:val-in-termmodel-factored;lem:_#lem:truth	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/introduction.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	471	Introduction	quote=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/lindenbaums-lemma.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	403	Lindenbaum's Lemma	lem=1;proof=1;explain=1	lem:lindenbaum	lem:Lindenbaum's Lemma#lem:lindenbaum	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/maximally-consistent-sets.tex	first-order-logic	section	orphan_or_unselected	-	-	0	0	0	-	0	yes	537	Maximally Consistent Sets of \usetoken{P	defn=1;prop=1;prob=1;proof=1;explain=2	mcs;prop:mcs;prop:mcs-prov-in;prop:mcs-either-or;prop:mcs-and;prop:mcs-or;prop:mcs-if	defn:Maximally consistent set#mcs;prop:_#prop:mcs,prop:mcs-prov-in,prop:mcs-either-or,prop:mcs-and,prop:mcs-or,prop:mcs-if	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/outline.tex	first-order-logic	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	0	-	0	yes	1110	Outline of the Proof	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/first-order-logic.tex	first-order-logic	part	selected	first-order-logic	content.tex	11	0	0	-	0	yes	129	fol	editorial=1	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/introduction/first-order-logic.tex	first-order-logic	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	0	-	0	yes	578	First-Order Logic	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
