source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
first-order-logic/axiomatic-deduction/identity.tex	first-order-logic	unit	prop#3; label=prop:iden2	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	71	\usetoken{P	-	prop:iden2	prop#3; label=prop:iden2	42	45	57	203	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	section	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	defn=3;prop=5;prob=2;proof=5;explain=1	prop:reflexivity;prop:monotonicity;prop:transitivity;prop:incons;prop:proves-compact	defn:!!^{derivability};defn:Theorems;defn:Consistency;prop:Reflexivity#prop:reflexivity;prop:Monotonicity#prop:monotonicity;prop:Transitivity#prop:transitivity;prop:_#prop:incons;prop:Compactness#prop:proves-compact	1	136	137	640	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	defn#1	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	-	defn#1	26	30	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	defn#2	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	-	defn#2	32	36	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	defn#3	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	-	defn#3	38	41	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prop#1; label=prop:reflexivity	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	prop:reflexivity	prop#1; label=prop:reflexivity	43	46	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prop#2; label=prop:monotonicity	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	prop:monotonicity	prop#2; label=prop:monotonicity	52	56	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prop#3; label=prop:transitivity	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	prop:transitivity	prop#3; label=prop:transitivity	63	67	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prop#4; label=prop:incons	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	prop:incons	prop#4; label=prop:incons	91	94	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prob#1	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	-	prob#1	101	103	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prob#2	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	-	prob#2	107	109	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex	first-order-logic	unit	prop#5; label=prop:proves-compact	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	309	Proof-Theoretic Notions	-	prop:proves-compact	prop#5; label=prop:proves-compact	112	120	137	640	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	section	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	prop=4;prob=3;proof=4	prop:provability-contr;prop:prov-incons;prop:explicit-inc;prop:provability-exhaustive	prop:_#prop:provability-contr;prop:_#prop:prov-incons;prop:_#prop:explicit-inc;prop:_#prop:provability-exhaustive	1	93	94	428	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prop#1; label=prop:provability-contr	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	prop:provability-contr	prop#1; label=prop:provability-contr	19	22	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prop#2; label=prop:prov-incons	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	prop:prov-incons	prop#2; label=prop:prov-incons	33	36	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prob#1	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	-	prob#1	55	58	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prop#3; label=prop:explicit-inc	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	prop:explicit-inc	prop#3; label=prop:explicit-inc	60	63	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prop#4; label=prop:provability-exhaustive	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	prop:provability-exhaustive	prop#4; label=prop:provability-exhaustive	71	74	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prob#2	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	-	prob#2	81	83	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-consistency.tex	first-order-logic	unit	prob#3	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	128	\usetoken{S	-	-	prob#3	87	89	94	428	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-propositional.tex	first-order-logic	section	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	101	\usetoken{S	prop=3;proof=3;explain=1;derivation=1	prop:provability-land;prop:provability-land-left;prop:provability-land-right;prop:provability-lor;prop:provability-lif;prop:provability-lif-left;prop:provability-lif-right	prop:_#prop:provability-land,prop:provability-land-left,prop:provability-land-right;prop:_#prop:provability-lor;prop:_#prop:provability-lif,prop:provability-lif-left,prop:provability-lif-right	1	84	85	386	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/provability-propositional.tex	first-order-logic	unit	prop#1; label=prop:provability-land	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	101	\usetoken{S	-	prop:provability-land	prop#1; label=prop:provability-land	23	29	85	386	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-propositional.tex	first-order-logic	unit	prop#2; label=prop:provability-lor	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	101	\usetoken{S	-	prop:provability-lor	prop#2; label=prop:provability-lor	41	46	85	386	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-propositional.tex	first-order-logic	unit	prop#3; label=prop:provability-lif	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	101	\usetoken{S	-	prop:provability-lif	prop#3; label=prop:provability-lif	62	68	85	386	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-quantifiers.tex	first-order-logic	section	section	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	62	\usetoken{S	thm=1;prop=1;proof=2;explain=1	thm:strong-generalization;prop:provability-quantifiers	thm:_#thm:strong-generalization;prop:_#prop:provability-quantifiers	1	50	51	206	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/provability-quantifiers.tex	first-order-logic	unit	thm#1; label=thm:strong-generalization	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	62	\usetoken{S	-	thm:strong-generalization	thm#1; label=thm:strong-generalization	21	25	51	206	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability-quantifiers.tex	first-order-logic	unit	prop#1; label=prop:provability-quantifiers	selected	first-order-logic;propositional-logic	first-order-logic/axiomatic-deduction/axiomatic-deduction.tex	0	0	yes	62	\usetoken{S	-	prop:provability-quantifiers	prop#1; label=prop:provability-quantifiers	34	41	51	206	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	section	section	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	thm=4;prop=3;lem=2;probtag=1;proof=8;explain=1;derivation=9	prop:provability;prop:provability-contr;prop:provability-lnot;prop:provability-exhaustive;prop:provability-lor-left;prop:provability-lor-right;prop:provability-land-left;prop:provability-land-right;prop:provability-mp;prop:provability-lif;thm:Generalization;thm:WeakGen;lem:free-for;lem:ChangeBdVar;thm:StrongGen;thm:provability-quantifiers	thm:Generalization#thm:Generalization;thm:_#thm:WeakGen;thm:Strong Generalization on Constants#thm:StrongGen;thm:_#thm:provability-quantifiers;prop:Monotonicity;prop:_#prop:provability;prop:_#prop:provability-contr,prop:provability-lnot,prop:provability-exhaustive,prop:provability-lor-left,prop:provability-lor-right,prop:provability-land-left,prop:provability-land-right,prop:provability-mp,prop:provability-lif;lem:_#lem:free-for;lem:Change of Bound Variable#lem:ChangeBdVar	1	306	307	1883	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	prop#1	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	-	prop#1	18	19	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	prop#2; label=prop:provability	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	prop:provability	prop#2; label=prop:provability	25	26	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	prop#3; label=prop:provability-contr	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	prop:provability-contr	prop#3; label=prop:provability-contr	28	61	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	thm#1; label=thm:Generalization	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	thm:Generalization	thm#1; label=thm:Generalization	171	174	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	thm#2; label=thm:WeakGen	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	thm:WeakGen	thm#2; label=thm:WeakGen	187	191	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	lem#1; label=lem:free-for	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	lem:free-for	lem#1; label=lem:free-for	220	224	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/axiomatic-deduction/provability.tex	first-order-logic	unit	lem#2; label=lem:ChangeBdVar	orphan_or_unselected	-	-	0	0	yes	626	Properties of \usetoken{S	-	lem:ChangeBdVar	lem#2; label=lem:ChangeBdVar	234	239	307	1883	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
